,Unnamed: 0,HomeTeam,AwayTeam,HomeScore,AwayScore,Time,Ref,HomeForm,AwayForm,HomeMissingPlayers,AwayMissingPlayers,Round,GD,HomeAtt,HomeDef,HomeMid,HomeOVR,AwayAtt,AwayDef,AwayMid,AwayOVR,y,Year,Month,Day,Round_Number
447,447,Norwich,Burnley,2,0,2022-04-10 16:00:00,Michael Oliver,1,3,6,6,Premier League Round 32 2021/2022,2,76,74,74,74,76,77,76,76,1,2022,4,10,32
448,448,Man City,Liverpool,2,2,2022-04-10 18:30:00,Anthony Taylor,11,15,7,6,Premier League Round 32 2021/2022,0,84,86,87,85,86,85,83,84,0,2022,4,10,32
449,449,Tottenham,Brighton,0,1,2022-04-16 14:30:00,Craig Pawson,12,4,6,6,Premier League Round 33 2021/2022,-1,86,80,80,82,75,75,77,76,-1,2022,4,16,33
450,450,Man United,Norwich,3,2,2022-04-16 17:00:00,Andy Madley,4,4,6,6,Premier League Round 33 2021/2022,1,85,83,84,84,76,74,74,74,1,2022,4,16,33
451,451,Southampton,Arsenal,1,0,2022-04-16 17:00:00,Peter Bankes,1,6,6,7,Premier League Round 33 2021/2022,1,76,73,77,76,83,77,81,79,1,2022,4,16,33
452,452,Watford,Brentford,1,2,2022-04-16 17:00:00,Simon Hooper,3,12,6,6,Premier League Round 33 2021/2022,-1,74,73,75,75,73,73,74,73,-1,2022,4,16,33
453,453,Newcastle,Leicester,2,1,2022-04-17 16:15:00,Jarred Gillett,6,11,0,1,Premier League Round 33 2021/2022,1,79,74,75,76,82,79,81,80,1,2022,4,17,33
454,454,West Ham,Burnley,1,1,2022-04-17 16:15:00,Paul Tierney,7,3,7,6,Premier League Round 33 2021/2022,0,79,79,79,79,76,77,76,76,0,2022,4,17,33
455,455,West Ham,Everton,2,1,2022-04-03 16:00:00,Michael Oliver,6,6,0,1,Premier League Round 31 2021/2022,1,79,79,79,79,79,79,78,79,1,2022,4,3,31
456,456,Tottenham,Newcastle,5,1,2022-04-03 18:30:00,Martin Atkinson,9,9,6,6,Premier League Round 31 2021/2022,4,86,80,80,82,79,74,75,76,1,2022,4,3,31
457,457,Crystal Palace,Arsenal,3,0,2022-04-04 22:00:00,Paul Tierney,11,12,6,6,Premier League Round 31 2021/2022,3,77,74,76,76,83,77,81,79,1,2022,4,4,31
458,458,Burnley,Everton,3,2,2022-04-06 21:30:00,Mike Dean,1,3,0,1,Premier League Round 19 2021/2022,1,76,77,76,76,79,79,78,79,1,2022,4,6,19
459,459,Newcastle,Wolves,1,0,2022-04-08 22:00:00,Peter Bankes,6,9,6,6,Premier League Round 32 2021/2022,1,79,74,75,76,78,77,81,78,1,2022,4,8,32
460,460,Everton,Man United,1,0,2022-04-09 14:30:00,Jonathan Moss,3,5,1,0,Premier League Round 32 2021/2022,1,79,79,78,79,85,83,84,84,1,2022,4,9,32
461,461,Arsenal,Brighton,1,2,2022-04-09 17:00:00,David Coote,9,1,7,6,Premier League Round 32 2021/2022,-1,83,77,81,79,75,75,77,76,-1,2022,4,9,32
462,462,Southampton,Chelsea,0,6,2022-04-09 17:00:00,Kevin Friend,1,9,6,6,Premier League Round 32 2021/2022,-6,76,73,77,76,84,81,86,83,-1,2022,4,9,32
463,463,Watford,Leeds,0,3,2022-04-09 17:00:00,Andre Marriner,4,7,6,6,Premier League Round 32 2021/2022,-3,74,73,75,75,78,76,78,77,-1,2022,4,9,32
464,464,Aston Villa,Tottenham,0,4,2022-04-09 19:30:00,Graham Scott,6,12,6,6,Premier League Round 32 2021/2022,-4,78,77,76,78,86,80,80,82,-1,2022,4,9,32
465,465,Crystal Palace,Man City,0,0,2022-03-14 22:00:00,Martin Atkinson,10,10,7,9,Premier League Round 29 2021/2022,0,77,74,76,76,84,86,87,85,0,2022,3,14,29
466,466,Brighton,Tottenham,0,2,2022-03-16 21:30:00,Robert Jones,0,6,6,6,Premier League Round 16 2021/2022,-2,75,75,77,76,86,80,80,82,-1,2022,3,16,16
467,467,Arsenal,Liverpool,0,2,2022-03-16 22:15:00,Andre Marriner,15,12,6,6,Premier League Round 27 2021/2022,-2,83,77,81,79,86,85,83,84,-1,2022,3,16,27
468,468,Everton,Newcastle,1,0,2022-03-17 21:45:00,Craig Pawson,3,10,6,6,Premier League Round 20 2021/2022,1,79,79,78,79,79,74,75,76,1,2022,3,17,20
469,469,Wolves,Leeds,2,3,2022-03-18 22:00:00,Kevin Friend,6,3,5,5,Premier League Round 30 2021/2022,-1,78,77,81,78,78,76,78,77,-1,2022,3,18,30
470,470,Aston Villa,Arsenal,0,1,2022-03-19 14:30:00,Andy Madley,9,12,6,6,Premier League Round 30 2021/2022,-1,78,77,76,78,83,77,81,79,-1,2022,3,19,30
471,471,Leicester,Brentford,2,1,2022-03-20 16:00:00,Darren England,9,7,6,6,Premier League Round 30 2021/2022,1,82,79,81,80,73,73,74,73,1,2022,3,20,30
472,472,Tottenham,West Ham,3,1,2022-03-20 18:30:00,Anthony Taylor,9,6,6,6,Premier League Round 30 2021/2022,2,86,80,80,82,79,79,79,79,1,2022,3,20,30
473,473,Liverpool,Watford,2,0,2022-04-02 14:30:00,Stuart Attwell,12,4,6,6,Premier League Round 31 2021/2022,2,86,85,83,84,74,73,75,75,1,2022,4,2,31
474,474,Brighton,Norwich,0,0,2022-04-02 17:00:00,Simon Hooper,0,0,6,6,Premier League Round 31 2021/2022,0,75,75,77,76,76,74,74,74,0,2022,4,2,31
475,475,Burnley,Man City,0,2,2022-04-02 17:00:00,Craig Pawson,4,11,6,7,Premier League Round 31 2021/2022,-2,76,77,76,76,84,86,87,85,-1,2022,4,2,31
476,476,Chelsea,Brentford,1,4,2022-04-02 17:00:00,Andy Madley,15,6,6,6,Premier League Round 31 2021/2022,-3,84,81,86,83,73,73,74,73,-1,2022,4,2,31
477,477,Leeds,Southampton,1,1,2022-04-02 17:00:00,Anthony Taylor,6,3,6,6,Premier League Round 31 2021/2022,0,78,76,78,77,76,73,77,76,0,2022,4,2,31
478,478,Wolves,Aston Villa,2,1,2022-04-02 17:00:00,Darren England,6,9,6,5,Premier League Round 31 2021/2022,1,78,77,81,78,78,77,76,78,1,2022,4,2,31
479,479,Man United,Leicester,1,1,2022-04-02 19:30:00,Andre Marriner,5,9,0,1,Premier League Round 31 2021/2022,0,85,83,84,84,82,79,81,80,0,2022,4,2,31
480,480,Tottenham,Everton,5,0,2022-03-07 22:00:00,Stuart Attwell,6,6,6,6,Premier League Round 28 2021/2022,5,86,80,80,82,79,79,78,79,1,2022,3,7,28
481,481,Norwich,Chelsea,1,3,2022-03-10 21:30:00,Martin Atkinson,0,12,6,6,Premier League Round 30 2021/2022,-2,76,74,74,74,84,81,86,83,-1,2022,3,10,30
482,482,Southampton,Newcastle,1,2,2022-03-10 21:30:00,Kevin Friend,10,13,6,6,Premier League Round 21 2021/2022,-1,76,73,77,76,79,74,75,76,-1,2022,3,10,21
483,483,Wolves,Watford,4,0,2022-03-10 21:30:00,Darren England,6,4,6,6,Premier League Round 19 2021/2022,4,78,77,81,78,74,73,75,75,1,2022,3,10,19
484,484,Leeds,Aston Villa,0,3,2022-03-10 21:45:00,Simon Hooper,0,7,6,6,Premier League Round 20 2021/2022,-3,78,76,78,77,78,77,76,78,-1,2022,3,10,20
485,485,Brighton,Liverpool,0,2,2022-03-12 14:30:00,Mike Dean,3,12,6,6,Premier League Round 29 2021/2022,-2,75,75,77,76,86,85,83,84,-1,2022,3,12,29
486,486,Brentford,Burnley,2,0,2022-03-12 17:00:00,Paul Tierney,4,7,6,8,Premier League Round 29 2021/2022,2,73,73,74,73,76,77,76,76,1,2022,3,12,29
487,487,Man United,Tottenham,3,2,2022-03-12 19:30:00,Jonathan Moss,8,9,6,6,Premier League Round 29 2021/2022,1,85,83,84,84,86,80,80,82,1,2022,3,12,29
488,488,Chelsea,Newcastle,1,0,2022-03-13 16:00:00,David Coote,12,13,6,6,Premier League Round 29 2021/2022,1,84,81,86,83,79,74,75,76,1,2022,3,13,29
489,489,Everton,Wolves,0,1,2022-03-13 16:00:00,Michael Oliver,6,6,7,6,Premier League Round 29 2021/2022,-1,79,79,78,79,78,77,81,78,-1,2022,3,13,29
490,490,Leeds,Norwich,2,1,2022-03-13 16:00:00,Stuart Attwell,0,0,6,6,Premier League Round 29 2021/2022,1,78,76,78,77,76,74,74,74,1,2022,3,13,29
491,491,Southampton,Watford,1,2,2022-03-13 16:00:00,Graham Scott,9,4,6,6,Premier League Round 29 2021/2022,-1,76,73,77,76,74,73,75,75,-1,2022,3,13,29
492,492,West Ham,Aston Villa,2,1,2022-03-13 16:00:00,Jarred Gillett,4,9,6,6,Premier League Round 29 2021/2022,1,79,79,79,79,78,77,76,78,1,2022,3,13,29
493,493,Arsenal,Leicester,2,0,2022-03-13 18:30:00,Anthony Taylor,13,12,0,1,Premier League Round 29 2021/2022,2,83,77,81,79,82,79,81,80,1,2022,3,13,29
494,494,West Ham,Wolves,1,0,2022-02-27 16:00:00,Anthony Taylor,8,6,7,6,Premier League Round 27 2021/2022,1,79,79,79,79,78,77,81,78,1,2022,2,27,27
495,495,Burnley,Leicester,0,2,2022-03-01 21:45:00,Chris Kavanagh,8,7,0,1,Premier League Round 22 2021/2022,-2,76,77,76,76,82,79,81,80,-1,2022,3,1,22
496,496,Leicester,Leeds,1,0,2022-03-05 14:30:00,David Coote,10,1,6,6,Premier League Round 28 2021/2022,1,82,79,81,80,78,76,78,77,1,2022,3,5,28
497,497,Aston Villa,Southampton,4,0,2022-03-05 17:00:00,Peter Bankes,7,13,6,6,Premier League Round 28 2021/2022,4,78,77,76,78,76,73,77,76,1,2022,3,5,28
498,498,Burnley,Chelsea,0,4,2022-03-05 17:00:00,Andre Marriner,7,12,7,6,Premier League Round 28 2021/2022,-4,76,77,76,76,84,81,86,83,-1,2022,3,5,28
499,499,Newcastle,Brighton,2,1,2022-03-05 17:00:00,Martin Atkinson,13,3,6,6,Premier League Round 28 2021/2022,1,79,74,75,76,75,75,77,76,1,2022,3,5,28
500,500,Norwich,Brentford,1,3,2022-03-05 17:00:00,Anthony Taylor,1,1,6,6,Premier League Round 28 2021/2022,-2,76,74,74,74,73,73,74,73,-1,2022,3,5,28
501,501,Wolves,Crystal Palace,0,2,2022-03-05 17:00:00,Andy Madley,6,8,6,6,Premier League Round 28 2021/2022,-2,78,77,81,78,77,74,76,76,-1,2022,3,5,28
502,502,Liverpool,West Ham,1,0,2022-03-05 19:30:00,Jonathan Moss,15,8,6,6,Premier League Round 28 2021/2022,1,86,85,83,84,79,79,79,79,1,2022,3,5,28
503,503,Watford,Arsenal,2,3,2022-03-06 16:00:00,Craig Pawson,4,10,7,6,Premier League Round 28 2021/2022,-1,74,73,75,75,83,77,81,79,-1,2022,3,6,28
504,504,Man City,Man United,4,1,2022-03-06 18:30:00,Michael Oliver,12,9,8,7,Premier League Round 28 2021/2022,3,84,86,87,85,85,83,84,84,1,2022,3,6,28
505,505,Burnley,Tottenham,1,0,2022-02-23 21:30:00,Graham Scott,6,6,8,6,Premier League Round 13 2021/2022,1,76,77,76,76,86,80,80,82,1,2022,2,23,13
506,506,Watford,Crystal Palace,1,4,2022-02-23 21:30:00,Andre Marriner,4,5,7,6,Premier League Round 18 2021/2022,-3,74,73,75,75,77,74,76,76,-1,2022,2,23,18
507,507,Liverpool,Leeds,6,0,2022-02-23 21:45:00,Michael Oliver,15,4,6,6,Premier League Round 19 2021/2022,6,86,85,83,84,78,76,78,77,1,2022,2,23,19
508,508,Arsenal,Wolves,2,1,2022-02-24 21:45:00,Martin Atkinson,8,9,6,6,Premier League Round 20 2021/2022,1,83,77,81,79,78,77,81,78,1,2022,2,24,20
509,509,Southampton,Norwich,2,0,2022-02-25 22:00:00,Simon Hooper,11,7,6,6,Premier League Round 27 2021/2022,2,76,73,77,76,76,74,74,74,1,2022,2,25,27
510,510,Leeds,Tottenham,0,4,2022-02-26 14:30:00,Craig Pawson,1,6,6,6,Premier League Round 27 2021/2022,-4,78,76,78,77,86,80,80,82,-1,2022,2,26,27
511,511,Brentford,Newcastle,0,2,2022-02-26 17:00:00,Mike Dean,1,11,6,6,Premier League Round 27 2021/2022,-2,73,73,74,73,79,74,75,76,-1,2022,2,26,27
512,512,Crystal Palace,Burnley,1,1,2022-02-26 17:00:00,Jonathan Moss,8,8,7,6,Premier League Round 27 2021/2022,0,77,74,76,76,76,77,76,76,0,2022,2,26,27
513,513,Man United,Watford,0,0,2022-02-26 17:00:00,Kevin Friend,9,4,6,6,Premier League Round 27 2021/2022,0,85,83,84,84,74,73,75,75,0,2022,2,26,27
514,514,Brighton,Aston Villa,0,2,2022-02-26 17:30:00,John Brooks,4,5,8,6,Premier League Round 27 2021/2022,-2,75,75,77,76,78,77,76,78,-1,2022,2,26,27
515,515,Everton,Man City,0,1,2022-02-26 19:30:00,Paul Tierney,6,12,6,7,Premier League Round 27 2021/2022,-1,79,79,78,79,84,86,87,85,-1,2022,2,26,27
516,516,Man United,Brighton,2,0,2022-02-15 22:15:00,Peter Bankes,8,6,6,6,Premier League Round 18 2021/2022,2,85,83,84,84,75,75,77,76,1,2022,2,15,18
517,517,West Ham,Newcastle,1,1,2022-02-19 14:30:00,Chris Kavanagh,7,10,7,7,Premier League Round 26 2021/2022,0,79,79,79,79,79,74,75,76,0,2022,2,19,26
518,518,Arsenal,Brentford,2,1,2022-02-19 17:00:00,Jonathan Moss,5,1,7,6,Premier League Round 26 2021/2022,1,83,77,81,79,73,73,74,73,1,2022,2,19,26
519,519,Aston Villa,Watford,0,1,2022-02-19 17:00:00,Robert Jones,5,2,6,6,Premier League Round 26 2021/2022,-1,78,77,76,78,74,73,75,75,-1,2022,2,19,26
520,520,Brighton,Burnley,0,3,2022-02-19 17:00:00,Kevin Friend,5,3,6,6,Premier League Round 26 2021/2022,-3,75,75,77,76,76,77,76,76,-1,2022,2,19,26
521,521,Crystal Palace,Chelsea,0,1,2022-02-19 17:00:00,David Coote,6,13,6,6,Premier League Round 26 2021/2022,-1,77,74,76,76,84,81,86,83,-1,2022,2,19,26
522,522,Liverpool,Norwich,3,1,2022-02-19 17:00:00,Mike Dean,15,10,6,6,Premier League Round 26 2021/2022,2,86,85,83,84,76,74,74,74,1,2022,2,19,26
523,523,Southampton,Everton,2,0,2022-02-19 17:00:00,Andy Madley,8,6,6,6,Premier League Round 26 2021/2022,2,76,73,77,76,79,79,78,79,1,2022,2,19,26
524,524,Man City,Tottenham,2,3,2022-02-19 19:30:00,Anthony Taylor,13,6,8,6,Premier League Round 26 2021/2022,-1,84,86,87,85,86,80,80,82,-1,2022,2,19,26
525,525,Leeds,Man United,2,4,2022-02-20 16:00:00,Paul Tierney,4,8,6,6,Premier League Round 26 2021/2022,-2,78,76,78,77,85,83,84,84,-1,2022,2,20,26
526,526,Wolves,Leicester,2,1,2022-02-20 18:30:00,Craig Pawson,9,5,0,1,Premier League Round 26 2021/2022,1,78,77,81,78,82,79,81,80,1,2022,2,20,26
527,527,Liverpool,Leicester,2,0,2022-02-10 21:45:00,Chris Kavanagh,13,7,0,1,Premier League Round 24 2021/2022,2,86,85,83,84,82,79,81,80,1,2022,2,10,24
528,528,Wolves,Arsenal,0,1,2022-02-10 21:45:00,Michael Oliver,12,2,6,6,Premier League Round 24 2021/2022,-1,78,77,81,78,83,77,81,79,-1,2022,2,10,24
529,529,Man United,Southampton,1,1,2022-02-12 14:30:00,Stuart Attwell,8,10,7,6,Premier League Round 25 2021/2022,0,85,83,84,84,76,73,77,76,0,2022,2,12,25
530,530,Brentford,Crystal Palace,0,0,2022-02-12 17:00:00,Simon Hooper,0,8,6,6,Premier League Round 25 2021/2022,0,73,73,74,73,77,74,76,76,0,2022,2,12,25
531,531,Everton,Leeds,3,0,2022-02-12 17:00:00,Graham Scott,6,7,6,6,Premier League Round 25 2021/2022,3,79,79,78,79,78,76,78,77,1,2022,2,12,25
532,532,Watford,Brighton,0,2,2022-02-12 17:00:00,Jonathan Moss,2,6,6,6,Premier League Round 25 2021/2022,-2,74,73,75,75,75,75,77,76,-1,2022,2,12,25
533,533,Norwich,Man City,0,4,2022-02-12 19:30:00,Andre Marriner,10,13,6,6,Premier League Round 25 2021/2022,-4,76,74,74,74,84,86,87,85,-1,2022,2,12,25
534,534,Burnley,Liverpool,0,1,2022-02-13 16:00:00,Martin Atkinson,3,15,7,6,Premier League Round 25 2021/2022,-1,76,77,76,76,86,85,83,84,-1,2022,2,13,25
535,535,Newcastle,Aston Villa,1,0,2022-02-13 16:00:00,Craig Pawson,8,5,6,6,Premier League Round 25 2021/2022,1,79,74,75,76,78,77,76,78,1,2022,2,13,25
536,536,Tottenham,Wolves,0,2,2022-02-13 16:00:00,Kevin Friend,6,9,6,6,Premier League Round 25 2021/2022,-2,86,80,80,82,78,77,81,78,-1,2022,2,13,25
537,537,Leicester,West Ham,2,2,2022-02-13 18:30:00,Michael Oliver,4,9,1,0,Premier League Round 25 2021/2022,0,82,79,81,80,79,79,79,79,0,2022,2,13,25
538,538,Arsenal,Burnley,0,0,2022-01-23 16:00:00,David Coote,4,1,8,8,Premier League Round 23 2021/2022,0,83,77,81,79,76,77,76,76,0,2022,1,23,23
539,539,Crystal Palace,Liverpool,1,3,2022-01-23 16:00:00,Kevin Friend,7,11,6,6,Premier League Round 23 2021/2022,-2,77,74,76,76,86,85,83,84,-1,2022,1,23,23
540,540,Leicester,Brighton,1,1,2022-01-23 16:00:00,Martin Atkinson,6,9,6,6,Premier League Round 23 2021/2022,0,82,79,81,80,75,75,77,76,0,2022,1,23,23
541,541,Chelsea,Tottenham,2,0,2022-01-23 18:30:00,Paul Tierney,10,9,6,6,Premier League Round 23 2021/2022,2,84,81,86,83,86,80,80,82,1,2022,1,23,23
542,542,Burnley,Watford,0,0,2022-02-05 20:00:00,Craig Pawson,2,1,8,7,Premier League Round 17 2021/2022,0,76,77,76,76,74,73,75,75,0,2022,2,5,17
543,543,Newcastle,Everton,3,1,2022-02-08 21:45:00,Anthony Taylor,5,6,6,6,Premier League Round 24 2021/2022,2,79,74,75,76,79,79,78,79,1,2022,2,8,24
544,544,West Ham,Watford,1,0,2022-02-08 21:45:00,Martin Atkinson,9,2,8,6,Premier League Round 24 2021/2022,1,79,79,79,79,74,73,75,75,1,2022,2,8,24
545,545,Burnley,Man United,1,1,2022-02-08 22:00:00,Mike Dean,2,10,7,6,Premier League Round 24 2021/2022,0,76,77,76,76,85,83,84,84,0,2022,2,8,24
546,546,Man City,Brentford,2,0,2022-02-09 21:45:00,Darren England,13,0,7,5,Premier League Round 24 2021/2022,2,84,86,87,85,73,73,74,73,1,2022,2,9,24
547,547,Norwich,Crystal Palace,1,1,2022-02-09 21:45:00,Paul Tierney,12,7,6,6,Premier League Round 24 2021/2022,0,76,74,74,74,77,74,76,76,0,2022,2,9,24
548,548,Tottenham,Southampton,2,3,2022-02-09 21:45:00,David Coote,9,10,6,6,Premier League Round 24 2021/2022,-1,86,80,80,82,76,73,77,76,-1,2022,2,9,24
549,549,Aston Villa,Leeds,3,3,2022-02-09 22:00:00,Jarred Gillett,4,6,6,8,Premier League Round 24 2021/2022,0,78,77,76,78,78,76,78,77,0,2022,2,9,24
550,550,Liverpool,Brentford,3,0,2022-01-16 16:00:00,Jonathan Moss,8,6,6,6,Premier League Round 22 2021/2022,3,86,85,83,84,73,73,74,73,1,2022,1,16,22
551,551,West Ham,Leeds,2,3,2022-01-16 16:00:00,Mike Dean,12,3,6,6,Premier League Round 22 2021/2022,-1,79,79,79,79,78,76,78,77,-1,2022,1,16,22
552,552,Brighton,Chelsea,1,1,2022-01-18 22:00:00,Kevin Friend,11,10,6,6,Premier League Round 24 2021/2022,0,75,75,77,76,84,81,86,83,0,2022,1,18,24
553,553,Leicester,Tottenham,2,3,2022-01-19 21:30:00,Jonathan Moss,9,7,1,0,Premier League Round 17 2021/2022,-1,82,79,81,80,86,80,80,82,-1,2022,1,19,17
554,554,Brentford,Man United,1,3,2022-01-19 22:00:00,Andre Marriner,6,8,6,6,Premier League Round 17 2021/2022,-2,73,73,74,73,85,83,84,84,-1,2022,1,19,17
555,555,Watford,Norwich,0,3,2022-01-21 22:00:00,Mike Dean,1,6,6,6,Premier League Round 23 2021/2022,-3,74,73,75,75,76,74,74,74,-1,2022,1,21,23
556,556,Everton,Aston Villa,0,1,2022-01-22 14:30:00,Craig Pawson,4,4,6,6,Premier League Round 23 2021/2022,-1,79,79,78,79,78,77,76,78,-1,2022,1,22,23
557,557,Brentford,Wolves,1,2,2022-01-22 17:00:00,Peter Bankes,6,13,4,7,Premier League Round 23 2021/2022,-1,73,73,74,73,78,77,81,78,-1,2022,1,22,23
558,558,Leeds,Newcastle,0,1,2022-01-22 17:00:00,Chris Kavanagh,6,2,7,6,Premier League Round 23 2021/2022,-1,78,76,78,77,79,74,75,76,-1,2022,1,22,23
559,559,Man United,West Ham,1,0,2022-01-22 17:00:00,Jonathan Moss,10,12,6,8,Premier League Round 23 2021/2022,1,85,83,84,84,79,79,79,79,1,2022,1,22,23
560,560,Southampton,Man City,1,1,2022-01-22 19:30:00,Simon Hooper,10,15,6,8,Premier League Round 23 2021/2022,0,76,73,77,76,84,86,87,85,0,2022,1,22,23
561,561,Brentford,Aston Villa,2,1,2022-01-02 16:00:00,Craig Pawson,4,6,6,7,Premier League Round 21 2021/2022,1,73,73,74,73,78,77,76,78,1,2022,1,2,21
562,562,Everton,Brighton,2,3,2022-01-02 16:00:00,John Brooks,4,6,7,6,Premier League Round 21 2021/2022,-1,79,79,78,79,75,75,77,76,-1,2022,1,2,21
563,563,Leeds,Burnley,3,1,2022-01-02 16:00:00,Paul Tierney,4,3,7,6,Premier League Round 21 2021/2022,2,78,76,78,77,76,77,76,76,1,2022,1,2,21
564,564,Chelsea,Liverpool,2,2,2022-01-02 18:30:00,Anthony Taylor,9,10,7,6,Premier League Round 21 2021/2022,0,84,81,86,83,86,85,83,84,0,2022,1,2,21
565,565,Man United,Wolves,0,1,2022-01-03 19:30:00,Mike Dean,11,5,6,6,Premier League Round 21 2021/2022,-1,85,83,84,84,78,77,81,78,-1,2022,1,3,21
